#Feature	Score	Pval	Label
DOK2	0.005762122090443155	0.9397830787290461	UNSELECTED
PSMA2	0.005679779575782778	0.9402140506461344	UNSELECTED
ADA	0.005601797557151767	0.9406251066889982	UNSELECTED
ADD3	0.0052191739172887325	0.9426850091846127	UNSELECTED
MAPRE2	0.0051817144201551455	0.9428906994552911	UNSELECTED
PIGR	0.004833798997545117	0.9448379946518151	UNSELECTED
CILP	0.004627973164715	0.9460232983675384	UNSELECTED
IGLV4-69	0.004532794291897038	0.9465803610220052	UNSELECTED
P0DOY2	0.004399952438710356	0.9473677751944742	UNSELECTED
ECM1	0.00437353507857744	0.947525779954327	UNSELECTED
ILK	0.004369016385691977	0.947552854648211	UNSELECTED
AFM	0.0038793890697755673	0.950574873777144	UNSELECTED
P04211	0.0037223576880134647	0.9515842406100478	UNSELECTED
ARPC2	0.00350620657776968	0.9530092491440976	UNSELECTED
BCAP31	0.0033850166206284794	0.9538275442883967	UNSELECTED
ARF5	0.0033178413455325424	0.9542874623057768	UNSELECTED
DAAM1	0.0027271940374040296	0.9585514732441642	UNSELECTED
ANK1	0.0026033027369042326	0.9595030278718408	UNSELECTED
SERPINF1	0.0025994369087548575	0.9595330808859859	UNSELECTED
ALAD	0.002469019698248473	0.9605604095898778	UNSELECTED
UBE2L3	0.002430128509795944	0.9608720038550569	UNSELECTED
MYL12A	0.002259499710604909	0.9622695734104181	UNSELECTED
NCK2	0.0021936825675798574	0.9628227453228573	UNSELECTED
YWHAH	0.0021203769727832647	0.9634487385021153	UNSELECTED
ADIPOQ	0.0019616915962418213	0.9648421021465394	UNSELECTED
IGJ	0.0014364614533487626	0.9699120040980365	UNSELECTED
HIST1H1C	0.0013366768440485446	0.9709753597584427	UNSELECTED
STXBP2	0.0010101590174884487	0.9747667848851881	UNSELECTED
FGA	0.0006670727807690521	0.9794935900398766	UNSELECTED
SEPT2	0.0005268363046543103	0.9817756848157956	UNSELECTED
ARPC5	0.0005055231332346633	0.9821480583080018	UNSELECTED
CRP	0.00048213197016641954	0.9825658959579796	UNSELECTED
LASP1	0.0004704874603268579	0.9827776839970431	UNSELECTED
PSME2	0.00022809726177444418	0.9880078943959252	UNSELECTED
ZNF585B	0.00015001123171434736	0.9902746988698562	UNSELECTED
ATP2A3	0.0001309106209643899	0.9909148935647378	UNSELECTED
PDIA3	9.10446138726312e-05	0.9924234298548297	UNSELECTED
TNC	8.99974684591063e-05	0.9924671253081166	UNSELECTED
NAPA	7.586747017802197e-05	0.9930836901694015	UNSELECTED
CANX	4.765822104487952e-05	0.9945182700910041	UNSELECTED
ARPC1B	2.1944110948959694e-05	0.9962802854617356	UNSELECTED
HSPE1	8.863977660706408e-06	0.997635899644024	UNSELECTED
GRB2	6.386538834501384e-07	0.9993654220661011	UNSELECTED
